"","merged_data.Rating","merged_data.Year","minutes","pct3PRate","pctFTRate","pctORB","pctDRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioWSPer48","ratioDBPM","X.","Rating"
"1",72,2018,-0.780198903973141,0.462834478509487,-0.488476255707663,-0.246921607901681,-1.17841664280488,0.107195112972644,-0.428094188400303,-0.613476619343948,0.013368547988048,0.182515569639584,-0.571363722810607,-0.630315736253114,-1.22569877956058,-1.97748471470821,-0.573737938258313
"2",81,2018,1.12030378945265,0.212118576288989,0.258167158350627,-0.192353296763188,0.755595330859247,-0.229566881284186,-0.431842153523507,-0.542197946374888,-0.43118745781236,0.956771487981413,0.192029048082811,-0.246297975142965,0.0227985276103175,-1.97748471470821,0.904078836866191
"3",80,2019,1.50276557089698,-0.079330225766166,0.134438970189291,-0.178711218978564,0.363736695672399,0.255766581027128,-0.44683401401632,-0.545949455478523,-0.0903611866987137,0.488991870649892,0.738942862081814,-0.0278846504806508,0.530861619753514,-1.97748471470821,0.769953824714859
"5",65,2018,-0.65662733127278,1.27602973374832,0.16225885010867,-0.41062654131716,-0.71071440080767,-0.724805108132466,-0.416850293030693,2.38773066356383,-1.34993653646654,-0.527219022173759,-1.18037742793572,-1.05698710214631,-0.169588106570158,-0.319326317381433,-2.31142331646275
"7",65,2018,-1.53684883922248,0.439585883734679,-0.00753334932120893,-0.0900377133785134,-1.55763467685666,-0.992233750630537,-0.488061630371558,-0.613476619343948,-0.549735726025802,-0.817564991551945,-0.70360157760461,-1.08292838288655,-1.03262786359585,-0.787088947658043,-2.31142331646275
"8",69,2019,0.1281945628818,0.537276137989322,-0.424377114565785,-0.396984463532536,0.0224404650257886,-1.01204327970447,-0.439338083769914,-0.557203982789427,-0.41636892428568,-0.591740348702244,-0.70360157760461,-0.347417184552131,-0.316728010834958,0.907104760701075,-1.23774187683341
"11",76,2018,-0.159445075473998,-1.53123864931551,-0.37690561105812,-0.0559325189169553,1.34970358420705,-0.397947878412601,-0.4243462232771,-0.45591323699129,-0.638646927185884,0.601904192074742,0.116121789407795,0.701688802455306,0.575462672330941,0.763355998124743,0.164586141946783
"12",74,2018,1.21434831302613,1.0837090072924,-0.669640763824612,-0.178711218978564,0.856720139939724,-0.813947988965156,-0.416850293030693,-0.553452473685792,-0.238546521965517,-0.640131343598608,0.192029048082811,0.0146588198220566,0.84862300798467,-0.421507004355692,-0.185797629811158
"13",77,2019,1.33333705183551,0.569866351438951,0.469191732682834,-0.171890180086253,0.894641943344903,-0.794138459891225,-0.43559011864671,-0.568458510100331,-0.475643058392401,-0.817564991551945,1.2459226840838,0.276332945623166,0.355490174262602,-0.421507004355692,0.327118419748069
"15",75,2018,-1.27179827735714,-1.59434292101615,1.61141108064187,-0.226458491224746,1.76684342166402,0.226052287416231,-0.360630816182642,-0.568458510100331,1.67304430297624,-0.20461238953133,-0.848989912480604,-0.96942447898387,1.27354224177781,0.176150887934848,-0.00620687947820712
"16",76,2018,0.506903720433917,-0.0285259899127494,0.520242941086273,-0.390163424640225,0.363736695672399,-0.397947878412601,-0.420598258153896,1.63742884283688,-0.223727988438836,0.601904192074742,-0.450410475139777,-0.122502718630782,-0.0939518433829008,-0.224188251133798,0.164586141946783
"18",68,2018,-0.0438950317834344,0.100954435682223,0.25139089569031,-0.335595113501732,-0.773917406482968,0.374623755470715,-0.41310232790749,-0.560955491893062,1.71749990355628,-0.946607644608916,-0.848989912480604,-0.553797433123897,0.227548259842396,-0.938089950123625,-1.48409773657962
